Year_Birth,Income,Kidhome,Teenhome,Dt_Customer,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,Complain,Response,Age,Customer_Tenure,Total_Spend,Total_Purchases,Family_Size,Education_Basic,Education_Graduation,Education_Master,Education_PhD,Marital_Status_Alone,Marital_Status_Divorced,Marital_Status_Married,Marital_Status_Single,Marital_Status_Together,Marital_Status_Widow,Marital_Status_YOLO,Cluster
1953,62551.0,0,0,,27,125,16,98,134,21,27,1,6,7,4,3,0,0,73,4648.0,421,17,1,False,True,False,False,False,True,False,False,False,False,False,1
1959,52332.0,0,0,,63,212,5,33,7,0,2,1,3,2,6,4,0,0,67,4648.0,259,11,1,False,True,False,False,False,True,False,False,False,False,False,2
1988,66951.0,0,0,2013-02-11,46,277,162,305,173,76,124,1,3,4,7,1,0,0,38,4788.0,1117,14,1,False,True,False,False,False,False,False,True,False,False,False,1
1957,26091.0,1,1,,84,15,10,19,8,17,20,3,2,1,3,5,0,0,69,4648.0,89,6,3,False,True,False,False,False,False,False,False,True,False,False,2
1965,33456.0,1,1,,58,7,3,10,8,1,7,2,1,0,3,7,0,0,61,4648.0,36,4,3,False,True,False,False,False,False,False,False,True,False,False,2
1982,28718.0,1,0,,78,12,4,6,11,8,16,2,2,0,3,8,0,0,44,4648.0,57,5,2,False,True,False,False,False,False,True,False,False,False,False,2
1970,50447.0,2,0,,4,85,7,24,2,3,27,1,3,1,3,6,0,0,56,4648.0,148,7,3,False,True,False,False,False,False,True,False,False,False,False,2
1959,53537.0,1,1,,17,81,0,6,0,0,6,2,2,1,3,5,0,0,67,4648.0,93,6,3,False,False,False,True,False,False,False,False,True,False,False,2
1967,52074.0,0,1,2014-04-04,77,59,0,12,0,0,48,1,2,2,2,4,0,0,59,4371.0,119,6,2,False,True,False,False,False,False,False,True,False,False,False,2
1975,80427.0,0,1,2012-12-09,56,1149,71,449,69,71,26,1,11,8,8,5,0,0,51,4852.0,1835,27,2,False,False,False,True,False,False,True,False,False,False,False,1
1948,83837.0,0,0,,79,847,66,119,86,89,111,1,9,10,5,4,0,1,78,4648.0,1318,24,1,False,False,False,True,False,False,True,False,False,False,False,1
1970,38853.0,1,1,,90,29,0,14,0,0,2,2,2,0,3,7,0,0,56,4648.0,45,5,3,False,False,False,True,False,False,True,False,False,False,False,2
1959,38285.0,2,1,,96,2,0,5,2,0,1,1,0,0,3,2,0,0,67,4648.0,10,3,4,False,True,False,False,False,False,False,False,True,False,False,2
1976,51650.0,0,1,2014-11-05,81,152,3,22,2,5,7,1,4,1,4,5,0,0,50,4156.0,191,9,2,False,False,False,True,False,False,True,False,False,False,False,2
1988,16248.0,1,0,2014-10-05,77,12,11,10,3,12,9,3,2,1,3,6,0,0,38,4187.0,57,6,2,False,False,False,False,False,False,True,False,False,False,False,2
1946,66835.0,0,0,,21,620,26,195,34,17,141,1,6,4,13,2,0,0,80,4648.0,1033,23,1,False,False,True,False,False,False,True,False,False,False,False,1
1984,30477.0,1,0,,16,47,1,6,0,0,12,1,1,1,3,6,0,0,42,4648.0,66,5,2,False,False,True,False,False,False,True,False,False,False,False,2
1961,28249.0,0,0,,80,1,9,7,2,14,10,1,2,0,3,6,0,0,65,4648.0,43,5,1,True,False,False,False,False,False,True,False,False,False,False,2
1983,25271.0,1,0,2012-05-12,45,10,1,18,10,4,7,1,1,1,2,9,0,0,43,5063.0,50,4,2,False,True,False,False,False,False,True,False,False,False,False,2
1970,32303.0,0,1,2014-08-03,63,35,0,2,0,0,2,2,1,0,4,5,0,0,56,4250.0,39,5,2,False,False,False,True,False,False,False,True,False,False,False,2
1966,61286.0,0,1,2013-02-08,34,356,0,107,19,9,117,2,7,1,8,5,0,0,60,4791.0,608,16,2,False,True,False,False,False,False,True,False,False,False,False,0
1976,74068.0,0,0,,14,783,30,537,140,76,15,1,4,10,9,2,0,0,50,4648.0,1581,23,1,False,True,False,False,False,False,True,False,False,False,False,1
1964,45759.0,1,1,,13,42,1,18,3,0,4,2,2,0,3,7,0,0,62,4648.0,68,5,3,False,False,False,True,False,False,True,False,False,False,False,2
1978,24882.0,1,0,2012-09-09,52,1,4,10,29,0,36,1,1,1,2,6,0,0,48,4943.0,80,4,2,True,False,False,False,False,False,False,False,True,False,False,2
1989,66973.0,0,0,,98,466,22,432,147,113,102,1,8,7,12,3,0,0,37,4648.0,1282,27,1,False,False,False,True,False,False,False,False,True,False,False,1
1900,36640.0,1,0,,99,15,6,8,7,4,25,1,2,1,2,5,1,0,126,4648.0,65,5,2,False,False,False,False,False,True,False,False,False,False,False,2
1988,38872.0,1,0,,93,23,3,21,3,19,22,2,3,0,3,8,0,0,38,4648.0,91,6,2,False,True,False,False,False,False,True,False,False,False,False,2
1973,51148.0,1,1,,38,235,6,45,8,9,12,4,5,1,6,6,0,0,53,4648.0,315,12,3,False,True,False,False,False,False,True,False,False,False,False,2
1977,31353.0,1,1,,24,10,0,10,3,1,7,2,1,1,2,8,0,0,49,4648.0,31,4,3,False,True,False,False,False,False,True,False,False,False,False,2
1980,69661.0,0,0,,80,656,16,106,32,16,8,1,7,3,12,3,0,0,46,4648.0,834,22,1,False,False,True,False,False,False,True,False,False,False,False,1
1954,80067.0,0,0,,82,519,17,813,27,173,51,1,4,6,6,2,0,0,72,4648.0,1600,16,1,False,True,False,False,False,False,True,False,False,False,False,1
1954,86718.0,0,0,,20,344,189,482,50,33,172,1,5,6,5,2,0,0,72,4648.0,1270,16,1,False,True,False,False,False,False,True,False,False,False,False,1
1973,46854.0,1,1,,81,96,1,79,7,1,79,6,5,1,3,8,0,1,53,4648.0,263,9,3,False,False,False,True,False,False,False,True,False,False,False,2
1952,69142.0,0,1,,50,448,4,34,6,4,39,3,8,1,7,5,0,0,74,4648.0,535,16,2,False,True,False,False,False,True,False,False,False,False,False,0
1968,75922.0,0,0,2013-09-12,60,265,138,553,224,23,92,1,4,4,9,1,0,0,58,4575.0,1295,17,1,False,True,False,False,False,False,False,True,False,False,False,1
1978,63693.0,0,1,,63,587,43,337,42,87,54,3,11,6,9,6,0,0,48,4648.0,1150,26,2,False,True,False,False,False,True,False,False,False,False,False,0
1977,102160.0,0,0,2012-02-11,54,763,29,138,76,176,58,0,7,9,10,4,0,1,49,5154.0,1240,26,1,False,False,False,True,False,False,False,False,True,False,False,1
1965,40637.0,1,1,,72,22,0,13,0,0,3,2,1,0,3,7,0,0,61,4648.0,38,4,3,False,False,False,True,False,False,False,True,False,False,False,2
1984,18890.0,0,0,2012-10-11,5,6,4,1,7,2,15,1,0,1,2,6,0,1,42,4911.0,35,3,1,False,False,True,False,False,False,False,True,False,False,False,2
1988,29604.0,1,0,2013-08-12,88,7,6,13,7,6,14,1,1,0,3,9,0,0,38,4606.0,53,4,2,False,True,False,False,False,False,False,False,True,False,False,2
1963,48721.0,1,1,,50,81,18,113,47,13,21,6,4,2,5,6,0,0,63,4648.0,293,11,3,False,False,True,False,False,True,False,False,False,False,False,0
1966,44794.0,0,1,2014-08-06,99,54,0,7,0,0,4,1,2,0,3,6,0,0,60,4247.0,65,5,2,False,True,False,False,False,False,True,False,False,False,False,2
1954,64497.0,0,1,2012-10-09,17,1170,48,320,42,32,192,5,11,4,9,8,0,1,72,4913.0,1804,24,2,False,True,False,False,False,True,False,False,False,False,False,0
1956,46097.0,0,1,,11,72,24,68,65,4,8,5,3,1,6,4,0,0,70,4648.0,241,10,2,False,True,False,False,False,False,False,False,True,False,False,0
1954,77972.0,0,0,,18,613,22,319,33,102,12,1,4,6,9,1,0,0,72,4648.0,1101,19,1,False,True,False,False,False,False,False,False,True,False,False,1
1968,44377.0,1,1,2012-05-10,70,224,0,30,0,0,10,8,5,1,5,8,0,0,58,5065.0,264,11,3,False,False,False,True,False,False,True,False,False,False,False,0
1974,46014.0,1,1,,21,410,0,59,19,9,44,10,7,1,8,7,0,0,52,4648.0,541,16,3,False,False,True,False,False,False,False,False,True,False,False,0
1985,70951.0,0,0,2013-04-05,66,239,10,554,254,87,54,1,3,4,9,1,0,0,41,4735.0,1198,16,1,False,True,False,False,False,False,True,False,False,False,False,1
1977,41443.0,1,0,2014-01-04,79,171,7,171,25,19,89,6,8,1,5,8,0,0,49,4461.0,482,14,2,False,True,False,False,False,False,True,False,False,False,False,0
1978,52195.0,2,1,2014-12-05,2,12,0,4,0,0,1,1,1,0,2,8,0,0,48,4126.0,17,3,4,False,False,False,False,False,False,False,True,False,False,False,2
1948,83790.0,0,0,,81,1076,16,417,42,48,16,1,8,10,6,3,0,0,78,4648.0,1615,24,1,False,False,True,False,False,False,True,False,False,False,False,1
1954,44551.0,0,1,,24,182,4,33,0,0,66,2,4,1,5,7,0,0,72,4648.0,285,10,2,False,False,True,False,False,False,False,False,False,True,False,0
1980,69508.0,1,0,,48,824,32,162,42,32,43,2,11,4,11,6,0,0,46,4648.0,1135,26,2,False,True,False,False,False,False,False,False,True,False,False,0
1988,45204.0,1,0,2014-11-04,93,30,11,25,29,1,18,1,1,1,4,3,0,0,38,4157.0,114,6,2,False,False,False,False,False,False,False,False,True,False,False,2
1969,72460.0,0,0,,56,377,10,540,80,30,10,1,3,5,7,1,0,0,57,4648.0,1047,15,1,False,True,False,False,False,False,True,False,False,False,False,1
1970,77622.0,0,2,,3,520,7,154,19,0,14,2,6,3,11,3,0,0,56,4648.0,714,20,3,False,False,False,True,False,False,False,False,True,False,False,0
1980,30732.0,1,0,2013-05-01,44,155,1,25,0,1,3,4,4,1,4,8,0,0,46,4709.0,185,9,2,False,False,False,True,False,False,True,False,False,False,False,2
1962,63887.0,0,1,2012-08-09,38,897,23,207,15,11,92,5,9,6,12,6,0,0,64,4974.0,1245,27,2,False,True,False,False,False,True,False,False,False,False,False,0
1978,42011.0,1,0,,46,131,0,16,2,1,39,4,3,1,4,8,0,0,48,4648.0,189,8,2,False,True,False,False,False,False,False,False,True,False,False,2
1976,51369.0,0,1,,84,297,7,79,0,11,182,2,8,2,4,8,0,0,50,4648.0,576,14,2,False,True,False,False,False,False,False,False,True,False,False,0
1952,51537.0,0,1,2012-09-12,27,787,20,204,0,0,92,3,2,2,11,8,0,0,74,4940.0,1103,15,2,False,True,False,False,False,True,False,False,False,False,False,0
1972,79930.0,0,0,2012-08-08,72,792,86,740,67,51,17,1,3,5,8,2,0,0,54,4975.0,1753,16,1,False,False,False,True,False,False,True,False,False,False,False,1
1986,34320.0,1,0,,66,4,1,9,3,0,0,1,1,0,2,8,0,0,40,4648.0,17,3,2,False,False,False,True,False,False,False,False,True,False,False,2
1966,37070.0,1,1,,30,231,7,137,4,15,39,9,5,1,8,7,0,1,60,4648.0,433,14,3,False,True,False,False,False,False,False,True,False,False,False,0
1962,81975.0,0,1,2013-05-01,2,983,76,184,180,138,27,1,6,3,4,7,0,0,64,4709.0,1588,13,2,False,False,False,False,False,True,False,False,False,False,False,1
1971,38590.0,1,0,,65,3,1,8,4,3,3,1,1,0,2,8,0,0,55,4648.0,22,3,2,False,True,False,False,False,False,False,False,True,False,False,2
1951,15033.0,0,0,,37,0,4,5,6,0,4,1,1,0,3,3,0,0,75,4648.0,19,4,1,False,True,False,False,False,False,False,True,False,False,False,2
1965,62745.0,0,1,,89,562,21,464,28,10,32,3,7,8,11,5,0,0,61,4648.0,1117,26,2,False,False,False,True,False,False,True,False,False,False,False,0
1975,22212.0,1,0,2013-09-12,49,5,9,20,6,8,21,2,2,0,4,6,0,0,51,4575.0,69,6,2,False,False,False,False,False,False,True,False,False,False,False,2
1982,23661.0,1,0,2013-04-12,46,18,0,4,0,0,1,1,1,0,3,7,0,0,44,4728.0,23,4,2,False,False,True,False,False,False,False,False,True,False,False,2
1958,79761.0,0,1,2013-04-10,32,415,5,124,15,35,11,1,5,2,11,3,0,0,68,4730.0,605,18,2,False,False,False,True,False,False,False,True,False,False,False,0
1973,7500.0,1,0,,54,5,3,10,12,7,20,4,3,1,3,7,0,0,53,4648.0,57,7,2,False,True,False,False,False,False,False,True,False,False,False,2
1893,60182.0,0,1,,23,8,0,5,7,0,2,1,1,0,2,4,0,0,133,4648.0,22,3,2,False,False,False,False,False,False,False,True,False,False,False,0
1968,73455.0,0,0,,98,901,61,757,186,163,20,1,6,5,10,3,0,0,58,4648.0,2088,21,1,False,True,False,False,False,False,False,False,False,True,False,1
1958,64961.0,0,1,,97,382,114,276,75,124,38,2,6,4,4,3,0,0,68,4648.0,1009,14,2,False,True,False,False,False,False,False,False,True,False,False,1
1971,22804.0,1,0,,75,14,1,7,2,1,1,1,2,0,2,9,0,0,55,4648.0,26,4,2,False,True,False,False,False,False,False,True,False,False,False,2
1990,73687.0,0,0,,8,559,153,503,218,13,181,1,3,9,9,2,0,1,36,4648.0,1627,21,1,False,True,False,False,False,False,True,False,False,False,False,1
1958,61074.0,0,1,,37,789,0,133,0,28,152,7,11,5,8,7,0,0,68,4648.0,1102,24,2,False,True,False,False,False,False,True,False,False,False,False,0
1964,31686.0,1,1,2014-05-06,31,11,0,5,0,0,1,2,1,0,3,6,0,0,62,4339.0,17,4,3,False,False,False,True,False,False,True,False,False,False,False,2
1972,80134.0,1,0,,40,1218,16,272,104,0,80,2,5,3,6,6,0,1,54,4648.0,1690,14,2,False,True,False,False,False,False,True,False,False,False,False,1
1953,75027.0,0,1,2013-09-01,74,925,64,179,133,12,77,2,9,4,6,5,0,0,73,4586.0,1390,19,2,False,True,False,False,False,False,True,False,False,False,False,0
1988,67546.0,0,0,,90,864,134,768,150,38,172,1,4,10,5,3,0,0,38,4648.0,2126,19,1,False,False,False,True,False,False,True,False,False,False,False,1
1969,65176.0,0,1,,57,960,28,183,220,70,70,4,9,6,6,6,0,0,57,4648.0,1531,21,2,False,False,True,False,False,False,False,False,True,False,False,1
1975,31160.0,1,0,,59,16,3,25,6,1,13,2,2,0,3,8,0,0,51,4648.0,64,5,2,False,False,True,False,False,False,False,True,False,False,False,2
1985,29938.0,1,0,,52,3,3,7,0,2,11,2,1,0,3,6,0,0,41,4648.0,26,4,2,False,True,False,False,False,False,False,True,False,False,False,2
1974,102692.0,0,0,2013-05-04,5,168,148,444,32,172,148,1,6,9,13,2,0,1,52,4706.0,1112,28,1,False,True,False,False,False,True,False,False,False,False,False,1
1958,26490.0,0,0,,92,45,47,52,21,20,25,2,3,1,5,6,0,0,68,4648.0,210,9,1,False,False,False,False,False,False,False,False,True,False,False,2
1967,75702.0,1,1,,77,650,28,353,45,42,30,5,4,6,11,8,0,0,59,4648.0,1148,21,3,False,True,False,False,False,False,False,False,True,False,False,0
1974,30899.0,1,0,,35,24,0,8,0,0,1,2,1,0,3,6,0,0,52,4648.0,33,4,2,False,False,False,True,False,False,False,True,False,False,False,2
1961,63342.0,0,1,,48,918,21,118,13,10,21,3,8,3,5,6,0,0,65,4648.0,1101,16,2,False,False,False,True,False,False,False,False,True,False,False,0
1964,45989.0,0,1,,97,138,33,87,28,24,12,4,3,2,7,3,0,0,62,4648.0,322,12,2,False,True,False,False,False,False,False,True,False,False,False,0
1964,18701.0,1,1,2013-04-06,95,12,4,2,10,6,10,4,2,0,4,5,0,0,62,4734.0,44,6,3,False,True,False,False,False,False,False,True,False,False,False,2
1957,40737.0,2,1,2013-08-12,24,11,0,4,0,0,2,1,1,0,2,8,0,0,69,4606.0,17,3,4,False,False,False,True,False,False,False,True,False,False,False,2
1979,15287.0,1,0,2012-10-10,60,1,2,8,4,3,13,2,1,1,2,7,0,1,47,4912.0,31,4,2,False,True,False,False,False,True,False,False,False,False,False,2
1968,69674.0,0,2,,46,554,41,215,11,0,24,3,10,2,10,5,0,0,58,4648.0,845,22,3,False,False,False,True,False,True,False,False,False,False,False,0
1970,44159.0,1,0,,85,167,2,62,24,13,7,4,4,1,6,5,0,0,56,4648.0,275,11,2,False,False,True,False,False,False,True,False,False,False,False,2
1978,37717.0,1,0,,31,9,0,6,4,1,5,1,1,0,2,9,0,0,48,4648.0,25,3,2,False,False,False,True,False,False,True,False,False,False,False,2
1952,43776.0,1,1,2013-03-02,9,177,2,71,3,2,20,6,5,2,4,8,0,1,74,4769.0,275,11,3,False,False,True,False,False,False,False,False,True,False,False,0
1966,38179.0,1,1,,30,38,4,22,4,2,20,4,3,1,3,7,0,0,60,4648.0,90,7,3,False,False,True,False,False,False,True,False,False,False,False,2
1963,80124.0,0,0,,47,483,84,398,205,84,241,1,3,7,8,1,0,0,63,4648.0,1495,18,1,False,True,False,False,False,False,True,False,False,False,False,1
1970,38097.0,1,1,,70,77,2,35,0,1,69,4,3,2,2,7,0,1,56,4648.0,184,7,3,False,False,False,True,False,False,True,False,False,False,False,2
1970,72940.0,0,0,,13,182,74,298,162,149,116,1,3,3,6,1,0,0,56,4648.0,981,12,1,False,True,False,False,False,False,True,False,False,False,False,1
1970,22070.0,1,0,2013-04-10,11,10,7,19,8,2,21,2,2,2,2,6,0,0,56,4730.0,67,6,2,False,True,False,False,False,False,False,False,True,False,False,2
1953,69267.0,0,0,,31,778,44,499,95,73,146,2,3,4,5,7,0,1,73,4648.0,1635,12,1,False,True,False,False,False,False,False,True,False,False,False,1
1983,31788.0,1,0,,15,16,7,23,0,8,6,3,3,0,4,5,1,0,43,4648.0,60,7,2,False,False,True,False,False,False,False,True,False,False,False,2
1975,61905.0,0,1,2014-04-02,2,167,0,43,6,2,13,2,4,2,4,5,0,0,51,4373.0,231,10,2,False,False,False,True,False,False,False,False,True,False,False,2
1960,29315.0,1,1,2014-06-04,55,13,2,14,8,7,4,4,2,0,4,6,0,0,66,4310.0,48,6,3,False,True,False,False,False,False,True,False,False,False,False,2
1963,33378.0,1,1,2013-06-02,38,33,6,40,3,7,10,3,2,0,4,7,0,0,63,4677.0,99,6,3,False,True,False,False,False,True,False,False,False,False,False,2
1963,66313.0,0,1,,86,625,7,99,10,22,7,2,6,3,12,4,0,0,63,4648.0,770,21,2,False,False,False,True,False,False,False,False,True,False,False,0
1956,60714.0,0,0,,56,216,162,224,101,92,162,2,7,4,10,5,0,1,70,4648.0,957,21,1,False,True,False,False,False,False,False,True,False,False,False,1
1981,77882.0,0,0,,29,68,129,396,188,22,15,1,3,3,5,1,0,0,45,4648.0,818,11,1,False,False,True,False,False,False,False,False,True,False,False,1
1986,69867.0,0,0,2013-02-04,30,196,0,512,33,130,54,1,3,5,8,1,0,1,40,4795.0,925,16,1,False,False,False,True,False,False,False,True,False,False,False,1
1968,63841.0,0,1,,64,635,15,100,20,7,131,1,9,3,9,6,0,0,58,4648.0,908,21,2,False,False,True,False,False,True,False,False,False,False,False,0
1981,24480.0,1,0,2013-11-02,46,4,19,9,28,25,17,3,3,0,4,7,0,0,45,4524.0,102,7,2,True,False,False,False,False,False,True,False,False,False,False,2
1974,65640.0,0,1,2014-01-03,74,204,7,149,20,15,66,1,5,1,8,2,0,0,52,4462.0,461,14,2,False,False,False,True,False,False,False,False,True,False,False,0
1975,44319.0,1,1,,18,26,0,8,0,0,3,2,2,0,3,5,0,0,51,4648.0,37,5,3,False,False,True,False,False,False,True,False,False,False,False,2
1974,30631.0,1,0,2013-12-07,75,15,6,20,4,5,20,1,3,1,2,7,0,0,52,4489.0,70,6,2,False,True,False,False,False,False,True,False,False,False,False,2
1952,75278.0,0,0,,17,304,98,230,150,74,74,1,6,3,13,3,0,0,74,4648.0,930,22,1,False,True,False,False,False,False,False,False,True,False,False,1
1956,50898.0,1,1,2013-08-01,88,285,28,242,55,114,135,13,6,2,12,5,0,0,70,4617.0,859,20,3,False,False,True,False,False,False,False,False,True,False,False,0
1966,79946.0,0,0,2014-12-05,19,395,183,565,166,141,28,1,5,11,5,3,0,0,60,4126.0,1478,21,1,False,True,False,False,False,False,False,False,False,True,False,1
1949,35416.0,0,0,,62,248,3,81,4,3,51,3,7,1,5,8,0,0,77,4648.0,390,13,1,False,False,True,False,False,True,False,False,False,False,False,0
1984,32414.0,0,0,2013-04-07,11,20,6,5,0,9,12,1,1,0,3,7,0,0,42,4733.0,52,4,1,False,False,False,False,False,False,False,False,True,False,False,2
1969,38361.0,1,0,,74,39,0,56,20,8,14,3,3,1,3,7,0,0,57,4648.0,137,7,2,False,True,False,False,False,False,False,False,True,False,False,2
1980,82497.0,0,0,,32,777,129,573,216,21,203,1,2,7,9,4,0,0,46,4648.0,1919,18,1,False,True,False,False,False,False,True,False,False,False,False,1
1971,16626.0,2,0,,76,8,3,22,21,1,13,3,3,0,3,9,0,0,55,4648.0,68,6,3,False,True,False,False,False,False,False,False,True,False,False,2
1965,29672.0,1,1,2013-12-03,6,9,1,3,0,4,8,1,0,0,3,6,0,0,61,4493.0,25,3,3,False,True,False,False,False,False,False,False,True,False,False,2
1952,55951.0,0,1,,62,1241,0,80,0,13,40,3,3,6,11,8,0,0,74,4648.0,1374,20,2,False,False,True,False,False,False,False,False,True,False,False,0
1988,35388.0,1,0,2013-07-03,20,6,4,7,4,3,8,1,1,0,3,7,0,0,38,4646.0,32,4,2,False,False,False,False,False,True,False,False,False,False,False,2
1986,42386.0,1,0,,43,65,4,16,0,4,11,1,3,0,3,8,0,0,40,4648.0,100,6,2,False,False,True,False,False,False,False,False,True,False,False,2
1982,68627.0,0,0,2013-12-01,45,395,15,263,60,54,38,1,2,3,6,1,0,0,44,4495.0,825,11,1,False,True,False,False,False,False,False,True,False,False,False,1
1965,57912.0,0,1,,34,801,0,80,0,0,35,5,8,3,12,5,0,0,61,4648.0,916,23,2,False,False,False,True,False,True,False,False,False,False,False,0
1958,35246.0,1,1,,53,36,0,12,2,2,10,4,3,1,3,5,0,0,68,4648.0,62,7,3,False,True,False,False,False,True,False,False,False,False,False,2
1956,58821.0,0,1,2013-12-10,44,513,14,154,19,0,28,1,9,2,9,6,0,0,70,4486.0,728,20,2,False,False,False,False,False,False,False,False,True,False,False,0
1978,46377.0,1,0,2014-01-03,89,37,0,46,4,3,0,1,2,1,3,4,0,0,48,4462.0,90,6,2,False,False,False,True,False,False,True,False,False,False,False,2
1988,39747.0,1,0,,43,80,15,93,20,13,52,3,5,1,4,8,0,0,38,4648.0,273,10,2,False,True,False,False,False,False,False,True,False,False,False,2
1984,23976.0,1,0,,68,14,1,21,2,3,25,3,3,1,3,7,0,0,42,4648.0,66,7,2,False,True,False,False,False,False,False,False,True,False,False,2
1961,80950.0,0,0,,44,525,147,112,219,147,63,1,6,7,9,2,0,0,65,4648.0,1213,22,1,False,False,True,False,False,False,True,False,False,False,False,1
1966,27038.0,0,0,,64,1,26,25,17,23,15,1,3,0,3,9,0,1,60,4648.0,107,6,1,False,True,False,False,False,False,False,False,False,True,False,2
1947,77457.0,0,0,2014-05-03,85,675,11,400,15,45,11,1,2,5,10,1,0,0,79,4342.0,1157,17,1,False,True,False,False,False,False,False,True,False,False,False,1
1964,64100.0,0,1,2013-10-09,93,509,0,27,0,0,10,1,8,3,6,7,0,0,62,4548.0,546,17,2,False,False,True,False,False,False,True,False,False,False,False,0
1992,42670.0,0,0,,12,154,2,46,20,4,15,1,4,2,4,4,0,0,34,4648.0,241,10,1,False,False,True,False,False,False,False,False,True,False,False,2
1976,12571.0,1,0,,86,3,5,14,2,12,17,4,3,1,3,6,0,0,50,4648.0,53,7,2,False,True,False,False,False,True,False,False,False,False,False,2
1967,22574.0,2,1,,28,25,0,8,2,0,2,2,2,0,3,7,0,0,59,4648.0,37,5,4,False,True,False,False,False,False,True,False,False,False,False,2
1989,51381.5,0,0,2013-03-06,69,861,138,461,60,30,61,1,6,5,12,3,0,0,37,4765.0,1611,23,1,False,True,False,False,False,False,True,False,False,False,False,1
1976,70893.0,0,0,2013-06-02,42,768,44,561,77,44,14,1,6,6,10,3,0,0,50,4677.0,1508,22,1,False,False,True,False,False,False,False,True,False,False,False,1
1966,54198.0,1,1,,13,185,0,28,3,2,17,6,3,1,6,4,0,0,60,4648.0,235,10,3,False,True,False,False,False,False,True,False,False,False,False,2
1956,28839.0,1,1,2014-11-03,86,24,0,7,0,0,1,2,2,0,3,5,0,0,70,4158.0,32,5,3,False,False,True,False,False,False,False,False,True,False,False,2
1972,40321.0,1,1,,59,44,4,21,6,0,27,2,3,0,3,7,0,0,54,4648.0,102,6,3,False,True,False,False,False,False,True,False,False,False,False,2
1985,66503.0,1,0,,30,91,64,128,65,3,50,2,4,3,6,3,0,0,41,4648.0,401,13,2,False,True,False,False,False,False,False,True,False,False,False,2
1951,30833.0,1,1,,33,11,0,7,3,1,6,2,1,0,3,5,0,0,75,4648.0,28,4,3,False,True,False,False,False,False,True,False,False,False,False,2
